timestamp,game_result_id,user_id,node_id,individual_score,submission_success,status
2025-11-03 14:21:29,d6f5a98d-f3bf-4e63-9b06-11247b11ac50,2d2780df-82a2-4c9c-8cb4-ea0cabc915fb,1,1632,True,submitted_success
2025-11-03 14:21:29,d6f5a98d-f3bf-4e63-9b06-11247b11ac50,d4a95b6a-4d36-4571-a207-7912ddf03bf3,2,1631,True,submitted_success
2025-11-03 14:21:29,d6f5a98d-f3bf-4e63-9b06-11247b11ac50,1147a486-4908-457d-9bb5-ba1068210ecb,3,1631,True,submitted_success
2025-11-03 14:21:29,d6f5a98d-f3bf-4e63-9b06-11247b11ac50,258774bf-5d49-4bc3-9a42-9a65ae9123b2,4,1631,True,submitted_success
2025-11-03 14:30:43,37e00d4b-ad2d-4535-8bc8-3fbdb295013f,f45419ba-37ea-4287-bf0f-ad94c01cdc01,1,996,,pre_submission
2025-11-03 14:30:43,37e00d4b-ad2d-4535-8bc8-3fbdb295013f,d0aa57ca-73d3-4151-a599-1f7cfe2f2fe5,2,993,,pre_submission
2025-11-03 14:30:43,37e00d4b-ad2d-4535-8bc8-3fbdb295013f,f99f07d3-686d-45bb-a48a-a9d8d2af4be3,3,993,,pre_submission
2025-11-03 14:30:43,37e00d4b-ad2d-4535-8bc8-3fbdb295013f,746574fb-1b54-48cc-9dc4-9487181f3c7f,4,993,,pre_submission
2025-11-03 14:30:43,37e00d4b-ad2d-4535-8bc8-3fbdb295013f,f45419ba-37ea-4287-bf0f-ad94c01cdc01,1,996,True,submitted_success
2025-11-03 14:30:43,37e00d4b-ad2d-4535-8bc8-3fbdb295013f,d0aa57ca-73d3-4151-a599-1f7cfe2f2fe5,2,993,True,submitted_success
2025-11-03 14:30:43,37e00d4b-ad2d-4535-8bc8-3fbdb295013f,f99f07d3-686d-45bb-a48a-a9d8d2af4be3,3,993,True,submitted_success
2025-11-03 14:30:43,37e00d4b-ad2d-4535-8bc8-3fbdb295013f,746574fb-1b54-48cc-9dc4-9487181f3c7f,4,993,True,submitted_success
2025-11-03 14:48:30,0c4806dc-465e-494c-beaa-bba315d2558a,cc2f5c7f-5aa2-4823-844d-fcd368d7d61d,1,489,,pre_submission
2025-11-03 14:48:30,0c4806dc-465e-494c-beaa-bba315d2558a,ed980b07-eb21-41fd-a967-c72bd8cd2b0a,2,487,,pre_submission
2025-11-03 14:48:30,0c4806dc-465e-494c-beaa-bba315d2558a,341e38a3-fb64-46dc-b9e0-8b034bf58d6d,3,487,,pre_submission
2025-11-03 14:48:30,0c4806dc-465e-494c-beaa-bba315d2558a,f23c69d4-1e22-4cb7-bebf-7f9087ea0f34,4,487,,pre_submission
2025-11-03 14:48:30,0c4806dc-465e-494c-beaa-bba315d2558a,cc2f5c7f-5aa2-4823-844d-fcd368d7d61d,1,489,True,submitted_success
2025-11-03 14:48:30,0c4806dc-465e-494c-beaa-bba315d2558a,ed980b07-eb21-41fd-a967-c72bd8cd2b0a,2,487,True,submitted_success
2025-11-03 14:48:30,0c4806dc-465e-494c-beaa-bba315d2558a,341e38a3-fb64-46dc-b9e0-8b034bf58d6d,3,487,True,submitted_success
2025-11-03 14:48:30,0c4806dc-465e-494c-beaa-bba315d2558a,f23c69d4-1e22-4cb7-bebf-7f9087ea0f34,4,487,True,submitted_success
2025-11-03 15:00:26,b9b4d250-caf6-433f-a407-be71ba762caf,0289a410-7869-4d8e-8a24-b6d9638ab974,1,696,,pre_submission
2025-11-03 15:00:26,b9b4d250-caf6-433f-a407-be71ba762caf,709ced83-28d0-406c-b991-106c24edba77,2,693,,pre_submission
2025-11-03 15:00:26,b9b4d250-caf6-433f-a407-be71ba762caf,84e465c5-7a35-4251-b56c-8c1236d41adc,3,693,,pre_submission
2025-11-03 15:00:26,b9b4d250-caf6-433f-a407-be71ba762caf,f138c58f-7d0e-40a8-9b79-b178971ac548,4,693,,pre_submission
2025-11-03 15:00:27,b9b4d250-caf6-433f-a407-be71ba762caf,0289a410-7869-4d8e-8a24-b6d9638ab974,1,696,True,submitted_success
2025-11-03 15:00:27,b9b4d250-caf6-433f-a407-be71ba762caf,709ced83-28d0-406c-b991-106c24edba77,2,693,True,submitted_success
2025-11-03 15:00:27,b9b4d250-caf6-433f-a407-be71ba762caf,84e465c5-7a35-4251-b56c-8c1236d41adc,3,693,True,submitted_success
2025-11-03 15:00:27,b9b4d250-caf6-433f-a407-be71ba762caf,f138c58f-7d0e-40a8-9b79-b178971ac548,4,693,True,submitted_success
2025-11-03 15:10:52,af6e0acc-22a4-4274-adf7-af8fe5553e8e,986269f2-2232-44b6-8de2-8bb104456084,1,1089,,pre_submission
2025-11-03 15:10:52,af6e0acc-22a4-4274-adf7-af8fe5553e8e,fd67bd7b-2323-4276-9fe9-135d00d0f038,2,1087,,pre_submission
2025-11-03 15:10:52,af6e0acc-22a4-4274-adf7-af8fe5553e8e,4bc03718-00e2-41c0-b19a-cb4f8dd30134,3,1087,,pre_submission
2025-11-03 15:10:52,af6e0acc-22a4-4274-adf7-af8fe5553e8e,357af6b7-896c-4edb-b353-67620d7983f8,4,1087,,pre_submission
2025-11-03 15:10:53,af6e0acc-22a4-4274-adf7-af8fe5553e8e,986269f2-2232-44b6-8de2-8bb104456084,1,1089,True,submitted_success
2025-11-03 15:10:53,af6e0acc-22a4-4274-adf7-af8fe5553e8e,fd67bd7b-2323-4276-9fe9-135d00d0f038,2,1087,True,submitted_success
2025-11-03 15:10:53,af6e0acc-22a4-4274-adf7-af8fe5553e8e,4bc03718-00e2-41c0-b19a-cb4f8dd30134,3,1087,True,submitted_success
2025-11-03 15:10:53,af6e0acc-22a4-4274-adf7-af8fe5553e8e,357af6b7-896c-4edb-b353-67620d7983f8,4,1087,True,submitted_success
2025-11-03 15:15:55,70eba990-4d4f-46aa-8043-9b4eb04dd771,415394e4-569d-4521-ae94-d8f54f00c208,1,300,,pre_submission
2025-11-03 15:15:55,70eba990-4d4f-46aa-8043-9b4eb04dd771,64e8f3c8-6862-4749-a679-b4d01881c67a,2,300,,pre_submission
2025-11-03 15:15:55,70eba990-4d4f-46aa-8043-9b4eb04dd771,d646465b-29c8-4ff6-9dbc-274404ff7a81,3,300,,pre_submission
2025-11-03 15:15:55,70eba990-4d4f-46aa-8043-9b4eb04dd771,a256fc2a-a0ab-47d3-b355-1c343110a8a1,4,300,,pre_submission
2025-11-03 15:15:55,70eba990-4d4f-46aa-8043-9b4eb04dd771,415394e4-569d-4521-ae94-d8f54f00c208,1,300,True,submitted_success
2025-11-03 15:15:55,70eba990-4d4f-46aa-8043-9b4eb04dd771,64e8f3c8-6862-4749-a679-b4d01881c67a,2,300,True,submitted_success
2025-11-03 15:15:55,70eba990-4d4f-46aa-8043-9b4eb04dd771,d646465b-29c8-4ff6-9dbc-274404ff7a81,3,300,True,submitted_success
2025-11-03 15:15:55,70eba990-4d4f-46aa-8043-9b4eb04dd771,a256fc2a-a0ab-47d3-b355-1c343110a8a1,4,300,True,submitted_success
2025-11-03 15:21:12,32277d00-913a-4634-ab71-305f14f18740,7e17d0c0-1cb9-4c69-adbc-9d50b1f8a15f,1,1382,,pre_submission
2025-11-03 15:21:12,32277d00-913a-4634-ab71-305f14f18740,4e1e957a-e686-460c-8aa2-4108be6b7ab3,2,1381,,pre_submission
2025-11-03 15:21:12,32277d00-913a-4634-ab71-305f14f18740,15957c45-eb78-47af-a670-2a34104a889a,3,1381,,pre_submission
2025-11-03 15:21:12,32277d00-913a-4634-ab71-305f14f18740,4a3b17a9-649f-4387-a866-beec9a8f5143,4,1381,,pre_submission
2025-11-03 15:21:12,32277d00-913a-4634-ab71-305f14f18740,7e17d0c0-1cb9-4c69-adbc-9d50b1f8a15f,1,1382,True,submitted_success
2025-11-03 15:21:12,32277d00-913a-4634-ab71-305f14f18740,4e1e957a-e686-460c-8aa2-4108be6b7ab3,2,1381,True,submitted_success
2025-11-03 15:21:12,32277d00-913a-4634-ab71-305f14f18740,15957c45-eb78-47af-a670-2a34104a889a,3,1381,True,submitted_success
2025-11-03 15:21:12,32277d00-913a-4634-ab71-305f14f18740,4a3b17a9-649f-4387-a866-beec9a8f5143,4,1381,True,submitted_success
2025-11-03 15:28:49,04ae81fd-3d17-4463-937f-125fb89cac79,bca77739-0d02-4b58-bbd2-9aeae68b81fa,1,764,,pre_submission
2025-11-03 15:28:49,04ae81fd-3d17-4463-937f-125fb89cac79,91461eaa-b84a-4f01-9e7c-427d3b0fab97,2,762,,pre_submission
2025-11-03 15:28:49,04ae81fd-3d17-4463-937f-125fb89cac79,8fc99653-5e3a-4ef5-9fbd-a2e44aa11764,3,762,,pre_submission
2025-11-03 15:28:49,04ae81fd-3d17-4463-937f-125fb89cac79,07bdfcb3-d376-4d19-b75f-e50669935412,4,762,,pre_submission
2025-11-03 15:28:50,04ae81fd-3d17-4463-937f-125fb89cac79,bca77739-0d02-4b58-bbd2-9aeae68b81fa,1,764,True,submitted_success
2025-11-03 15:28:50,04ae81fd-3d17-4463-937f-125fb89cac79,91461eaa-b84a-4f01-9e7c-427d3b0fab97,2,762,True,submitted_success
2025-11-03 15:28:50,04ae81fd-3d17-4463-937f-125fb89cac79,8fc99653-5e3a-4ef5-9fbd-a2e44aa11764,3,762,True,submitted_success
2025-11-03 15:28:50,04ae81fd-3d17-4463-937f-125fb89cac79,07bdfcb3-d376-4d19-b75f-e50669935412,4,762,True,submitted_success
2025-11-03 15:44:18,13e0605d-b48d-4dbd-bc44-9ea7a7d494f1,12f17434-15d3-4626-bca3-9475a312e1b2,1,539,,pre_submission
2025-11-03 15:44:18,13e0605d-b48d-4dbd-bc44-9ea7a7d494f1,de0ef6c6-8b60-4c08-9e04-853751eae72f,2,537,,pre_submission
2025-11-03 15:44:18,13e0605d-b48d-4dbd-bc44-9ea7a7d494f1,7dcaf962-c968-4aff-90e6-71eb794aacec,3,537,,pre_submission
2025-11-03 15:44:18,13e0605d-b48d-4dbd-bc44-9ea7a7d494f1,9344c019-138d-45a7-bf4b-45d34562e1d1,4,537,,pre_submission
2025-11-03 15:44:18,13e0605d-b48d-4dbd-bc44-9ea7a7d494f1,12f17434-15d3-4626-bca3-9475a312e1b2,1,539,True,submitted_success
2025-11-03 15:44:18,13e0605d-b48d-4dbd-bc44-9ea7a7d494f1,de0ef6c6-8b60-4c08-9e04-853751eae72f,2,537,True,submitted_success
2025-11-03 15:44:18,13e0605d-b48d-4dbd-bc44-9ea7a7d494f1,7dcaf962-c968-4aff-90e6-71eb794aacec,3,537,True,submitted_success
2025-11-03 15:44:18,13e0605d-b48d-4dbd-bc44-9ea7a7d494f1,9344c019-138d-45a7-bf4b-45d34562e1d1,4,537,True,submitted_success
2025-11-03 15:50:35,7325eafc-5820-44b5-b86a-754011edd3eb,ffc77755-0825-4500-86aa-fdc453984d23,1,1521,,pre_submission
2025-11-03 15:50:35,7325eafc-5820-44b5-b86a-754011edd3eb,ef8fb5a9-fe1d-4a67-a3bc-e9381e4bbf13,2,1518,,pre_submission
2025-11-03 15:50:35,7325eafc-5820-44b5-b86a-754011edd3eb,b98f7bf6-baf8-42ed-a424-4dfc058f7dbb,3,1518,,pre_submission
2025-11-03 15:50:35,7325eafc-5820-44b5-b86a-754011edd3eb,225a2596-0be9-474d-9b44-82497ae1cd24,4,1518,,pre_submission
2025-11-03 15:50:35,7325eafc-5820-44b5-b86a-754011edd3eb,ffc77755-0825-4500-86aa-fdc453984d23,1,1521,True,submitted_success
2025-11-03 15:50:35,7325eafc-5820-44b5-b86a-754011edd3eb,ef8fb5a9-fe1d-4a67-a3bc-e9381e4bbf13,2,1518,True,submitted_success
2025-11-03 15:50:35,7325eafc-5820-44b5-b86a-754011edd3eb,b98f7bf6-baf8-42ed-a424-4dfc058f7dbb,3,1518,True,submitted_success
2025-11-03 15:50:35,7325eafc-5820-44b5-b86a-754011edd3eb,225a2596-0be9-474d-9b44-82497ae1cd24,4,1518,True,submitted_success
2025-11-03 15:55:23,823e116c-c8e1-442f-8563-582c675ba55d,7c77f11b-9d18-4db9-9f1c-c5bdabfe9c5e,1,446,,pre_submission
2025-11-03 15:55:23,823e116c-c8e1-442f-8563-582c675ba55d,76e975ee-82cd-4f7a-bf55-0a65ba32491c,2,443,,pre_submission
2025-11-03 15:55:23,823e116c-c8e1-442f-8563-582c675ba55d,5c765a46-8d1d-4e1c-b5e1-f71bd4119ae5,3,443,,pre_submission
2025-11-03 15:55:23,823e116c-c8e1-442f-8563-582c675ba55d,774d2fce-201a-4cd7-b103-54211dd2323d,4,443,,pre_submission
2025-11-03 15:55:23,823e116c-c8e1-442f-8563-582c675ba55d,7c77f11b-9d18-4db9-9f1c-c5bdabfe9c5e,1,446,True,submitted_success
2025-11-03 15:55:23,823e116c-c8e1-442f-8563-582c675ba55d,76e975ee-82cd-4f7a-bf55-0a65ba32491c,2,443,True,submitted_success
2025-11-03 15:55:23,823e116c-c8e1-442f-8563-582c675ba55d,5c765a46-8d1d-4e1c-b5e1-f71bd4119ae5,3,443,True,submitted_success
2025-11-03 15:55:23,823e116c-c8e1-442f-8563-582c675ba55d,774d2fce-201a-4cd7-b103-54211dd2323d,4,443,True,submitted_success
2025-11-03 15:59:56,8a47aa7b-18b3-46ca-9fc5-4a2ff225b331,88936172-2917-44db-b847-06589629ae70,1,246,,pre_submission
2025-11-03 15:59:56,8a47aa7b-18b3-46ca-9fc5-4a2ff225b331,c4fabe39-ee8c-4545-bdbc-d77d4b6dfb71,2,243,,pre_submission
2025-11-03 15:59:56,8a47aa7b-18b3-46ca-9fc5-4a2ff225b331,ba14dc11-427f-4d7a-b7f8-165e9231feb4,3,243,,pre_submission
2025-11-03 15:59:56,8a47aa7b-18b3-46ca-9fc5-4a2ff225b331,300caff2-08c5-4bb0-9e50-db838083023b,4,243,,pre_submission
2025-11-03 15:59:56,8a47aa7b-18b3-46ca-9fc5-4a2ff225b331,88936172-2917-44db-b847-06589629ae70,1,246,True,submitted_success
2025-11-03 15:59:56,8a47aa7b-18b3-46ca-9fc5-4a2ff225b331,c4fabe39-ee8c-4545-bdbc-d77d4b6dfb71,2,243,True,submitted_success
2025-11-03 15:59:56,8a47aa7b-18b3-46ca-9fc5-4a2ff225b331,ba14dc11-427f-4d7a-b7f8-165e9231feb4,3,243,True,submitted_success
2025-11-03 15:59:56,8a47aa7b-18b3-46ca-9fc5-4a2ff225b331,300caff2-08c5-4bb0-9e50-db838083023b,4,243,True,submitted_success
2025-11-03 16:07:13,1d4f847d-fd67-441c-b937-fd3cabb256c2,cd508bec-7184-40f2-a35d-8c2a492be2f2,1,1189,,pre_submission
2025-11-03 16:07:13,1d4f847d-fd67-441c-b937-fd3cabb256c2,6c57251c-e847-47eb-870e-983c37d2854e,2,1187,,pre_submission
2025-11-03 16:07:13,1d4f847d-fd67-441c-b937-fd3cabb256c2,b682a902-0913-4cab-a724-4888782b3b82,3,1187,,pre_submission
2025-11-03 16:07:13,1d4f847d-fd67-441c-b937-fd3cabb256c2,d1e08176-7457-4af1-b24f-708ee2ab3d4f,4,1187,,pre_submission
2025-11-03 16:07:14,1d4f847d-fd67-441c-b937-fd3cabb256c2,cd508bec-7184-40f2-a35d-8c2a492be2f2,1,1189,True,submitted_success
2025-11-03 16:07:14,1d4f847d-fd67-441c-b937-fd3cabb256c2,6c57251c-e847-47eb-870e-983c37d2854e,2,1187,True,submitted_success
2025-11-03 16:07:14,1d4f847d-fd67-441c-b937-fd3cabb256c2,b682a902-0913-4cab-a724-4888782b3b82,3,1187,True,submitted_success
2025-11-03 16:07:14,1d4f847d-fd67-441c-b937-fd3cabb256c2,d1e08176-7457-4af1-b24f-708ee2ab3d4f,4,1187,True,submitted_success
2025-11-03 16:11:29,cae67624-317d-4abc-b55f-cce2b0cf8785,d753acd4-4acb-4c89-b6da-458965d5c3f5,1,196,,pre_submission
2025-11-03 16:11:29,cae67624-317d-4abc-b55f-cce2b0cf8785,4e0fef63-a879-473b-beeb-f4353e778d26,2,193,,pre_submission
2025-11-03 16:11:29,cae67624-317d-4abc-b55f-cce2b0cf8785,6dad0b1a-e15e-4b16-8a5e-3eaedcdee868,3,193,,pre_submission
2025-11-03 16:11:29,cae67624-317d-4abc-b55f-cce2b0cf8785,7fb94803-bdd2-4c14-8a09-06d9fa98befc,4,193,,pre_submission
2025-11-03 16:11:30,cae67624-317d-4abc-b55f-cce2b0cf8785,d753acd4-4acb-4c89-b6da-458965d5c3f5,1,196,True,submitted_success
2025-11-03 16:11:30,cae67624-317d-4abc-b55f-cce2b0cf8785,4e0fef63-a879-473b-beeb-f4353e778d26,2,193,True,submitted_success
2025-11-03 16:11:30,cae67624-317d-4abc-b55f-cce2b0cf8785,6dad0b1a-e15e-4b16-8a5e-3eaedcdee868,3,193,True,submitted_success
2025-11-03 16:11:30,cae67624-317d-4abc-b55f-cce2b0cf8785,7fb94803-bdd2-4c14-8a09-06d9fa98befc,4,193,True,submitted_success
2025-11-03 16:15:07,e1342d8c-797a-4507-8d47-d86f3cdf0e16,3189b523-2ead-4daf-bd3a-3c7f0fd2db0d,1,1400,,pre_submission
2025-11-03 16:15:07,e1342d8c-797a-4507-8d47-d86f3cdf0e16,e893657d-3bf1-452c-8e78-cc744ae801a3,2,1400,,pre_submission
2025-11-03 16:15:07,e1342d8c-797a-4507-8d47-d86f3cdf0e16,8df3cd2f-a589-4e31-8eeb-fa8d49acfacf,3,1400,,pre_submission
2025-11-03 16:15:07,e1342d8c-797a-4507-8d47-d86f3cdf0e16,8a9d8890-0f43-4f93-b1ba-2f485310b84e,4,1400,,pre_submission
2025-11-03 16:15:08,e1342d8c-797a-4507-8d47-d86f3cdf0e16,3189b523-2ead-4daf-bd3a-3c7f0fd2db0d,1,1400,True,submitted_success
2025-11-03 16:15:08,e1342d8c-797a-4507-8d47-d86f3cdf0e16,e893657d-3bf1-452c-8e78-cc744ae801a3,2,1400,True,submitted_success
2025-11-03 16:15:08,e1342d8c-797a-4507-8d47-d86f3cdf0e16,8df3cd2f-a589-4e31-8eeb-fa8d49acfacf,3,1400,True,submitted_success
2025-11-03 16:15:08,e1342d8c-797a-4507-8d47-d86f3cdf0e16,8a9d8890-0f43-4f93-b1ba-2f485310b84e,4,1400,True,submitted_success
2025-11-03 16:19:31,022de14d-a65d-42db-8611-40df5766ffed,cd600a90-de38-4437-b37a-9320b41e6a55,1,1146,,pre_submission
2025-11-03 16:19:31,022de14d-a65d-42db-8611-40df5766ffed,b43efd02-48b8-4590-b3dd-d7cbe1cbf220,2,1143,,pre_submission
2025-11-03 16:19:31,022de14d-a65d-42db-8611-40df5766ffed,7586f6ab-0d72-4445-9678-395d08f9b279,3,1143,,pre_submission
2025-11-03 16:19:31,022de14d-a65d-42db-8611-40df5766ffed,14f8c89f-ed01-4d0a-a473-7da0e6b276e1,4,1143,,pre_submission
2025-11-03 16:19:32,022de14d-a65d-42db-8611-40df5766ffed,cd600a90-de38-4437-b37a-9320b41e6a55,1,1146,True,submitted_success
2025-11-03 16:19:32,022de14d-a65d-42db-8611-40df5766ffed,b43efd02-48b8-4590-b3dd-d7cbe1cbf220,2,1143,True,submitted_success
2025-11-03 16:19:32,022de14d-a65d-42db-8611-40df5766ffed,7586f6ab-0d72-4445-9678-395d08f9b279,3,1143,True,submitted_success
2025-11-03 16:19:32,022de14d-a65d-42db-8611-40df5766ffed,14f8c89f-ed01-4d0a-a473-7da0e6b276e1,4,1143,True,submitted_success
2025-11-03 16:25:30,ad172cb8-696d-4d54-9c6d-c0191f03df11,c5b574fc-a8d2-4e1e-a763-d80fc4e000fb,1,2014,,pre_submission
2025-11-03 16:25:30,ad172cb8-696d-4d54-9c6d-c0191f03df11,e1939a9c-8db0-4de0-8387-6c918cd807e5,2,2012,,pre_submission
2025-11-03 16:25:30,ad172cb8-696d-4d54-9c6d-c0191f03df11,814eb645-726b-49c4-a25e-38a394cf2511,3,2012,,pre_submission
2025-11-03 16:25:30,ad172cb8-696d-4d54-9c6d-c0191f03df11,a031cdd0-121d-4f03-b0d3-4bfcf72b7754,4,2012,,pre_submission
2025-11-03 16:25:31,ad172cb8-696d-4d54-9c6d-c0191f03df11,c5b574fc-a8d2-4e1e-a763-d80fc4e000fb,1,2014,True,submitted_success
2025-11-03 16:25:31,ad172cb8-696d-4d54-9c6d-c0191f03df11,e1939a9c-8db0-4de0-8387-6c918cd807e5,2,2012,True,submitted_success
2025-11-03 16:25:31,ad172cb8-696d-4d54-9c6d-c0191f03df11,814eb645-726b-49c4-a25e-38a394cf2511,3,2012,True,submitted_success
2025-11-03 16:25:31,ad172cb8-696d-4d54-9c6d-c0191f03df11,a031cdd0-121d-4f03-b0d3-4bfcf72b7754,4,2012,True,submitted_success
2025-11-03 16:32:42,0872acd4-6568-4ff1-9470-fe8992828d6e,215983d7-dfdd-4ca9-bd2c-7d1d7e999393,1,1607,,pre_submission
2025-11-03 16:32:42,0872acd4-6568-4ff1-9470-fe8992828d6e,faf125d7-3772-486e-863e-2f896e8e8883,2,1606,,pre_submission
2025-11-03 16:32:42,0872acd4-6568-4ff1-9470-fe8992828d6e,7330d149-2526-4acc-a757-3f868d07d37c,3,1606,,pre_submission
2025-11-03 16:32:42,0872acd4-6568-4ff1-9470-fe8992828d6e,1ff91d57-19f6-4822-91f0-c681c1efad65,4,1606,,pre_submission
2025-11-03 16:32:43,0872acd4-6568-4ff1-9470-fe8992828d6e,215983d7-dfdd-4ca9-bd2c-7d1d7e999393,1,1607,True,submitted_success
2025-11-03 16:32:43,0872acd4-6568-4ff1-9470-fe8992828d6e,faf125d7-3772-486e-863e-2f896e8e8883,2,1606,True,submitted_success
2025-11-03 16:32:43,0872acd4-6568-4ff1-9470-fe8992828d6e,7330d149-2526-4acc-a757-3f868d07d37c,3,1606,True,submitted_success
2025-11-03 16:32:43,0872acd4-6568-4ff1-9470-fe8992828d6e,1ff91d57-19f6-4822-91f0-c681c1efad65,4,1606,True,submitted_success
2025-11-03 16:37:40,115f4bac-51aa-4cd2-9e71-b5d3983d5837,9ba5e5bb-92f6-4d60-94b5-c6d40628d1b1,1,1046,,pre_submission
2025-11-03 16:37:40,115f4bac-51aa-4cd2-9e71-b5d3983d5837,007af6b1-baa3-423f-8bb0-3ed3affc8607,2,1043,,pre_submission
2025-11-03 16:37:40,115f4bac-51aa-4cd2-9e71-b5d3983d5837,b833c89f-bc19-436b-8c9d-39c1cfdcb278,3,1043,,pre_submission
2025-11-03 16:37:40,115f4bac-51aa-4cd2-9e71-b5d3983d5837,0313032b-2744-4be5-912c-ffa1f3d53780,4,1043,,pre_submission
2025-11-03 16:37:41,115f4bac-51aa-4cd2-9e71-b5d3983d5837,9ba5e5bb-92f6-4d60-94b5-c6d40628d1b1,1,1046,True,submitted_success
2025-11-03 16:37:41,115f4bac-51aa-4cd2-9e71-b5d3983d5837,007af6b1-baa3-423f-8bb0-3ed3affc8607,2,1043,True,submitted_success
2025-11-03 16:37:41,115f4bac-51aa-4cd2-9e71-b5d3983d5837,b833c89f-bc19-436b-8c9d-39c1cfdcb278,3,1043,True,submitted_success
2025-11-03 16:37:41,115f4bac-51aa-4cd2-9e71-b5d3983d5837,0313032b-2744-4be5-912c-ffa1f3d53780,4,1043,True,submitted_success
2025-11-03 16:41:57,0c7c3fe1-11a9-464a-9b19-5fee11263080,43dbdad9-d32d-476e-b3e5-f40b5a9a0265,1,750,,pre_submission
2025-11-03 16:41:57,0c7c3fe1-11a9-464a-9b19-5fee11263080,b02465d9-cde6-4512-af06-69d2b2e9ff18,2,750,,pre_submission
2025-11-03 16:41:57,0c7c3fe1-11a9-464a-9b19-5fee11263080,0b8e0529-bbb8-4afe-b9ed-2297567b3b9e,3,750,,pre_submission
2025-11-03 16:41:57,0c7c3fe1-11a9-464a-9b19-5fee11263080,76ad7aac-f428-4d9f-a364-7d32ece5b469,4,750,,pre_submission
2025-11-03 16:41:57,0c7c3fe1-11a9-464a-9b19-5fee11263080,43dbdad9-d32d-476e-b3e5-f40b5a9a0265,1,750,True,submitted_success
2025-11-03 16:41:57,0c7c3fe1-11a9-464a-9b19-5fee11263080,b02465d9-cde6-4512-af06-69d2b2e9ff18,2,750,True,submitted_success
2025-11-03 16:41:57,0c7c3fe1-11a9-464a-9b19-5fee11263080,0b8e0529-bbb8-4afe-b9ed-2297567b3b9e,3,750,True,submitted_success
2025-11-03 16:41:57,0c7c3fe1-11a9-464a-9b19-5fee11263080,76ad7aac-f428-4d9f-a364-7d32ece5b469,4,750,True,submitted_success
2025-11-03 16:46:14,54088401-20e8-48ec-b688-b432a052e39b,cda856a5-2db6-4469-9796-51c31f099eb5,1,1475,,pre_submission
2025-11-03 16:46:14,54088401-20e8-48ec-b688-b432a052e39b,b4968adc-a530-4596-a8dc-ab514f3a557e,2,1475,,pre_submission
2025-11-03 16:46:14,54088401-20e8-48ec-b688-b432a052e39b,b2fb42e2-50a7-4a2c-9970-2dafa13c8080,3,1475,,pre_submission
2025-11-03 16:46:14,54088401-20e8-48ec-b688-b432a052e39b,d2aa49c6-39df-4eba-9916-e28d1a47ab13,4,1475,,pre_submission
2025-11-03 16:46:15,54088401-20e8-48ec-b688-b432a052e39b,cda856a5-2db6-4469-9796-51c31f099eb5,1,1475,True,submitted_success
2025-11-03 16:46:15,54088401-20e8-48ec-b688-b432a052e39b,b4968adc-a530-4596-a8dc-ab514f3a557e,2,1475,True,submitted_success
2025-11-03 16:46:15,54088401-20e8-48ec-b688-b432a052e39b,b2fb42e2-50a7-4a2c-9970-2dafa13c8080,3,1475,True,submitted_success
2025-11-03 16:46:15,54088401-20e8-48ec-b688-b432a052e39b,d2aa49c6-39df-4eba-9916-e28d1a47ab13,4,1475,True,submitted_success
2025-11-03 16:52:56,2b949491-0636-4cf3-a9c2-9c5348ef8331,206376dd-1530-4de4-bb9e-a67d5688d103,1,2371,,pre_submission
